id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
14330,M,1.3,1.0625,0.35,22.32523125,8.40562675,4.52174525,7.2291225,11.0
14331,F,1.5375,1.2,0.45,35.3518265,11.5949455,6.4920355,9.7805775,18.0
14332,M,1.325,1.075,0.3875,25.44367625,11.169703,5.556502,6.9456275,9.0
14333,F,1.575,1.2125,0.375,32.034935,14.84096325,6.87475375,7.93786,12.0
14334,M,1.8375,1.425,0.4875,62.3766675,30.37648925,13.891255,14.21727425,12.0
14335,I,0.9625,0.7625,0.25,8.66077225,2.76407625,1.54504775,2.4097075,7.0
14336,M,1.6125,1.25,0.45,40.78075575,12.870673,9.65300475,15.30873,17.0
14337,M,1.375,1.05,0.3625,24.73493875,10.61688775,5.8116475,7.2291225,10.0
14338,I,0.7,0.5375,0.1625,3.6003865,1.474174,0.66621325,0.9922325,5.0
14339,M,1.2125,0.9375,0.4375,17.90270925,6.123492,3.742134,6.6621325,14.0
14340,M,1.5625,1.225,0.4,30.0221205,12.587178,4.8477645,9.355335,9.0
14341,I,1.225,0.975,0.3375,15.74814725,6.33611325,3.4869885,4.53592,9.0
14342,I,1.3125,1.0,0.3625,22.04173625,10.1774705,4.46504625,4.819415,8.0
14343,M,1.4,1.0875,0.375,26.818627,11.453198,6.19436575,7.2291225,9.0
14344,F,1.3,1.1375,0.3375,22.4811535,9.82310175,4.86193925,6.9456275,11.0
14345,I,1.175,0.9125,0.25,13.53688625,5.5281525,2.99087225,3.21766825,8.0
14346,I,1.175,0.8625,0.3,12.9557215,4.69184225,3.6003865,4.3941725,8.0
14347,F,1.4375,1.125,0.4125,22.5378525,9.355335,5.9250455,6.80388,11.0
14348,M,1.5625,1.225,0.45,34.359594,13.5227115,5.91087075,9.0434905,10.0
14349,F,1.2875,0.975,0.3125,16.31513725,6.13766675,3.6570855,5.2446575,15.0
14350,M,1.3125,1.0125,0.35,21.13455225,9.99319875,4.3941725,5.2446575,10.0
14351,F,1.375,1.1125,0.3875,28.02348075,12.20445975,6.4353365,8.0796075,9.0
14352,M,1.5125,1.1875,0.4625,31.56716825,16.0174675,7.257472,7.767763,9.0
14353,M,1.575,1.225,0.3875,29.95124675,13.6928085,4.7910655,8.9300925,13.0
14354,I,1.2625,1.0,0.35,18.824068,8.7599955,5.17378375,5.953395,10.0
14355,M,1.4125,1.1,0.3375,22.1976585,9.015141,5.046211,7.37087,11.0
14356,F,1.45,1.15,0.375,26.08154,11.97766375,6.010094,8.20718025,10.0
14357,M,1.5625,1.225,0.4,34.9549335,16.839603,7.427569,9.02931575,9.0
14358,M,1.5,1.1875,0.5,39.98696975,18.6256215,8.2497045,10.77281,9.0
14359,M,1.5125,1.1875,0.4375,28.76056775,14.401546,6.23689,7.5126175,9.0
14360,F,1.6125,1.25,0.4125,33.40988575,13.5227115,5.82582225,11.056305,10.0
14361,M,1.625,1.2375,0.4125,35.81959325,12.91319725,7.93786,11.056305,12.0
14362,I,1.4625,1.15,0.4,26.43590875,10.21999475,6.6054335,9.7805775,14.0
14363,I,0.75,0.55,0.225,3.01922175,1.34660125,0.80796075,0.9922325,5.0
14364,M,1.3625,1.0875,0.4125,20.96445525,9.45455825,4.1106775,6.3786375,9.0
14365,M,1.725,1.2625,0.4625,47.230267,21.1770765,9.3836845,12.8990225,10.0
14366,F,1.4625,1.125,0.35,22.2543575,9.90815025,5.03203625,6.5487345,9.0
14367,F,1.35,1.0625,0.3625,23.48756075,8.77417025,5.216308,6.80388,17.0
14368,F,1.1,0.875,0.3,12.99824575,5.499803,2.25378525,3.5436875,8.0
14369,M,0.6,0.4375,0.1625,2.82077525,0.963883,0.396893,0.7087375,5.0
14370,I,1.1875,0.9375,0.3125,13.777857,5.99591925,2.96252275,4.3941725,7.0
14371,M,1.6375,1.3,0.425,38.55532,14.911837,9.2135875,11.3398,10.0
14372,F,1.3,1.0125,0.3,18.01610725,7.711064,4.15320175,5.2446575,9.0
14373,M,1.6125,1.2875,0.45,38.85298975,15.35125425,8.63242275,11.1980525,16.0
14374,M,1.2875,1.0375,0.3375,21.87163925,9.6671795,4.989512,6.23689,11.0
14375,I,1.15,0.8875,0.225,12.94154675,6.2085405,2.36718325,3.5436875,7.0
14376,M,1.5875,1.25,0.475,40.78075575,19.20678625,7.52679225,13.324265,10.0
14377,M,0.6875,0.5,0.1625,2.76407625,1.0489315,0.60951425,0.850485,6.0
14378,I,0.95,0.675,0.2375,6.39281225,3.0900955,1.5025235,1.984465,7.0
14379,F,1.4875,1.1625,0.4,29.49765475,13.59358525,6.2652395,7.5126175,9.0
14380,F,1.425,1.0625,0.375,22.2543575,7.994559,4.706017,6.80388,10.0
14381,M,1.6375,1.2875,0.45,38.96638775,18.52639825,8.391452,11.90679,14.0
14382,I,0.8375,0.65,0.2125,5.1312595,2.097863,1.43164975,1.70097,8.0
14383,I,0.4375,0.3375,0.125,0.77961125,0.283495,0.226796,0.226796,3.0
14384,M,1.5,1.175,0.3875,33.339012,13.60776,6.98815175,9.07184,10.0
14385,M,1.35,1.0375,0.4375,26.308336,9.87980075,5.499803,8.6465975,18.0
14386,M,1.5375,1.25,0.4,33.8776525,13.4093135,8.37727725,11.056305,15.0
14387,I,1.425,1.1,0.3875,25.1460065,11.8784405,6.3219385,7.7961125,11.0
14388,I,1.1125,0.85,0.2625,12.133586,5.443104,2.99087225,3.685435,13.0
14389,M,1.4625,1.125,0.3625,23.586784,11.736693,4.9044635,6.23689,10.0
14390,I,0.9125,0.675,0.2,7.144074,3.35941575,1.06310625,1.984465,6.0
14391,F,1.5125,1.2,0.4125,37.23706825,16.44271,8.50485,9.7805775,10.0
14392,M,1.75,1.375,0.4375,49.384829,22.5945515,8.731646,13.04077,9.0
14393,F,1.4375,1.15,0.3375,23.88445375,10.489315,4.49339575,6.7755305,9.0
14394,M,1.575,1.225,0.3875,29.01571325,11.41067375,7.15824875,9.4970825,16.0
14395,I,0.8125,0.6,0.225,4.12485225,1.871067,1.63009625,1.70097,6.0
14396,M,1.6,1.2875,0.3875,35.210079,14.7133905,7.01650125,10.489315,20.0
14397,M,1.45,1.1375,0.4125,26.251637,11.0846545,4.9044635,7.12989925,10.0
14398,M,1.25,0.9875,0.3625,17.70426275,6.0951425,3.07592075,6.80388,10.0
14399,I,0.5125,0.375,0.1125,1.06310625,0.35436875,0.226796,0.2551455,4.0
14400,I,1.0125,0.7625,0.3,9.412034,4.52174525,1.60174675,2.6932025,6.0
14401,M,1.5625,1.225,0.4,27.99513125,12.3320325,4.55009475,8.0796075,10.0
14402,M,0.4875,0.375,0.1375,0.89300925,0.29766975,0.18427175,0.35436875,3.0
14403,F,1.5375,1.1875,0.375,29.48348,12.0485375,6.3219385,8.6465975,10.0
14404,F,1.525,1.2125,0.425,36.61337925,13.947954,8.40562675,11.3398,14.0
14405,F,1.575,1.225,0.4,32.98464325,14.92601175,6.350288,8.788345,9.0
14406,I,0.9375,0.6875,0.2125,6.98815175,3.061746,1.54504775,1.984465,6.0
14407,M,1.375,1.0625,0.3125,23.926978,8.164656,4.6209685,7.7961125,20.0
14408,F,1.4375,1.125,0.375,26.52095725,14.401546,5.14543425,6.9456275,9.0
14409,F,1.6375,1.3,0.5125,43.1762885,19.6462035,10.489315,11.4815475,14.0
14410,I,1.4125,1.1125,0.375,23.65765775,11.4248485,5.3013565,7.597666,9.0
14411,I,0.5375,0.425,0.1,1.54504775,0.52446575,0.3118445,0.396893,4.0
14412,M,1.375,1.0625,0.3375,21.885814,7.75358825,5.3580555,7.2291225,8.0
14413,M,1.575,1.25,0.4,31.62386725,10.81533425,6.917278,10.489315,13.0
14414,M,1.3125,1.0,0.3625,21.64484325,6.73300625,4.63514325,7.7961125,14.0
14415,M,0.9875,0.7375,0.275,8.901743,3.515338,1.7860185,2.4097075,9.0
14416,I,1.475,1.1625,0.375,24.8058125,12.28950825,4.309124,6.80388,9.0
14417,I,1.025,0.7875,0.225,9.51125725,3.515338,1.9561155,2.551455,6.0
14418,M,1.325,1.05,0.325,20.25571775,9.979024,4.26659975,5.10291,10.0
14419,M,1.25,1.0,0.4125,23.416687,7.55514175,4.422522,8.6465975,18.0
14420,I,0.6875,0.5,0.1625,2.0695135,0.86465975,0.66621325,0.850485,6.0
14421,F,1.7375,1.375,0.4875,51.199197,22.2543575,12.47378,14.3164975,13.0
14422,F,1.2125,0.9625,0.3375,16.556108,6.80388,2.551455,5.386405,12.0
14423,I,1.3,1.0375,0.35,19.901349,9.39785925,3.86970675,6.23689,8.0
14424,M,1.6125,1.2625,0.4,38.03085425,18.8524175,7.10154975,10.0640725,11.0
14425,M,1.625,1.2375,0.4,36.7126025,16.4710595,8.15048125,9.07184,10.0
14426,I,1.175,0.8875,0.25,12.34620725,5.37223025,2.45223175,3.685435,7.0
14427,M,1.2625,1.0,0.3,16.9246515,7.087375,3.72795925,5.10291,10.0
14428,I,1.1375,0.8625,0.2875,11.77921725,5.443104,2.2963095,3.5436875,7.0
14429,M,1.3625,1.1375,0.3625,25.13183175,11.04213025,4.6209685,7.5126175,9.0
14430,I,1.075,0.8375,0.2625,10.33339275,4.46504625,2.22543575,2.9766975,7.0
14431,F,1.525,1.2,0.4,32.034935,12.94154675,6.61960825,8.51902475,11.0
14432,F,1.125,0.875,0.3125,14.118051,5.82582225,3.231843,4.1106775,16.0
14433,F,1.7375,1.3375,0.4875,46.67745175,20.97863,8.1363065,13.60776,11.0
14434,F,1.6125,1.2,0.375,32.2333815,14.35902175,8.43397625,8.9300925,14.0
14435,I,1.3125,1.0,0.3,17.463292,7.35669525,4.26659975,5.5281525,9.0
14436,M,1.6125,1.2625,0.45,36.5425055,17.179797,7.257472,9.48290775,11.0
14437,M,1.45,1.1375,0.375,31.62386725,14.21727425,6.64795775,8.9300925,9.0
14438,F,1.4375,1.125,0.4625,31.581343,11.169703,7.47009325,9.07184,14.0
14439,F,1.525,1.2,0.375,35.76289425,15.77649675,7.27164675,9.7805775,17.0
14440,I,0.9625,0.7375,0.2375,7.144074,3.118445,1.7293195,2.26796,8.0
14441,F,1.5,1.175,0.375,30.71668325,14.72756525,6.5487345,8.6465975,9.0
14442,I,1.025,0.775,0.2625,10.9145575,4.40834725,2.56562975,2.87747425,7.0
14443,I,0.4,0.275,0.0875,0.21262125,0.21262125,0.12757275,0.1417475,4.0
14444,F,1.35,1.1125,0.425,22.4244545,10.432616,5.25883225,6.7755305,9.0
14445,M,1.75,1.4375,0.475,45.68521925,21.829115,9.42620875,13.0897015,10.0
14446,M,0.85,0.625,0.1875,4.80524025,1.80019325,1.247378,1.417475,10.0
14447,M,1.625,1.275,0.4125,36.117263,16.31513725,6.747181,9.7805775,11.0
14448,M,1.325,1.05,0.35,20.0430965,8.63242275,4.89028875,6.747181,10.0
14449,I,1.4,1.1,0.3875,21.87163925,9.48290775,5.74077375,7.72523875,10.0
14450,F,1.4875,1.1625,0.4125,31.18445,12.57300325,6.25106475,10.3475675,11.0
14451,M,1.425,1.0875,0.4375,28.08017975,10.98543125,6.8322295,7.7961125,12.0
14452,I,0.7875,0.575,0.1875,3.27436725,1.37495075,0.97805775,1.13398,6.0
14453,I,1.325,1.0,0.4,20.0430965,8.15048125,4.40834725,5.386405,15.0
14454,I,1.1375,0.875,0.3125,13.39513875,5.6699,3.572037,3.61456125,8.0
14455,I,0.9875,0.7375,0.2375,8.57572375,3.912231,2.14038725,2.1262125,6.0
14456,I,1.35,1.0,0.3,19.4194075,9.525432,3.07592075,4.819415,8.0
14457,I,0.525,0.375,0.1125,1.190679,0.4819415,0.4252425,0.43941725,4.0
14458,M,1.5875,1.275,0.425,33.8776525,14.8267885,8.34892775,9.4970825,11.0
14459,M,1.625,1.275,0.475,41.4753185,18.32795175,8.674947,10.3475675,12.0
14460,I,1.325,1.05,0.35,23.57260925,9.31281075,4.40834725,8.107957,8.0
14461,M,1.4125,1.075,0.3875,25.0326085,10.64523725,6.4920355,7.2291225,8.0
14462,I,1.1,0.8875,0.275,11.89261525,5.613201,2.664853,3.685435,7.0
14463,F,1.25,0.9375,0.3,16.45688475,7.41339425,3.86970675,4.819415,9.0
14464,I,1.175,0.925,0.3375,13.097469,4.97533725,2.2963095,4.252425,9.0
14465,F,1.425,1.125,0.325,24.70658925,12.927372,4.55009475,6.36446275,9.0
14466,I,1.175,0.9,0.3125,13.53688625,5.953395,2.99087225,4.252425,8.0
14467,F,1.6875,1.2875,0.4875,41.00755175,20.00057225,9.17106325,10.942907,12.0
14468,M,1.625,1.2625,0.425,39.2640575,18.427175,8.40562675,11.056305,10.0
14469,I,0.95,0.725,0.225,6.50621025,2.42388225,1.40330025,2.4097075,7.0
14470,M,1.5125,1.1875,0.3125,30.94347925,13.11164375,7.52679225,7.89533575,10.0
14471,M,1.5,1.175,0.4,33.46658475,13.65028425,6.44951125,8.9300925,13.0
14472,F,1.6125,1.2125,0.375,36.61337925,17.0097,8.43397625,8.9300925,9.0
14473,M,1.25,1.0125,0.3,15.43630275,7.0590255,2.9199985,5.6699,10.0
14474,M,1.425,1.15,0.425,31.127751,11.1413535,6.23689,9.4970825,11.0
14475,F,1.5,1.2,0.475,30.91512975,11.4248485,6.67630725,10.0640725,13.0
14476,M,1.5625,1.225,0.4,36.7693015,16.96717575,8.29222875,9.08601475,9.0
14477,M,1.45,1.225,0.375,31.808139,15.35125425,6.917278,7.5126175,15.0
14478,I,1.1875,0.9375,0.3375,14.75591475,6.2652395,3.35941575,5.2446575,7.0
14479,M,1.4125,1.1,0.4,22.8780465,9.19941275,5.03203625,7.087375,11.0
14480,F,1.525,1.1625,0.375,28.76056775,11.75086775,7.3992195,8.6465975,11.0
14481,F,1.4375,1.0625,0.3375,26.12406425,11.35397475,5.9250455,6.76135575,8.0
14482,M,1.625,1.3,0.4625,47.513762,21.829115,10.0640725,10.9145575,11.0
14483,F,1.5,1.2125,0.4375,33.40988575,14.3164975,7.58349125,11.056305,10.0
14484,I,1.275,1.0,0.3625,22.66542525,11.623295,5.1312595,5.62737575,8.0
14485,I,1.2625,1.0,0.3125,19.74542675,9.99319875,3.7137845,5.10291,7.0
14486,I,0.525,0.375,0.1,1.06310625,0.3118445,0.226796,0.283495,5.0
14487,F,1.425,1.175,0.3625,29.49765475,11.566596,6.350288,7.93786,10.0
14488,I,1.425,1.125,0.375,28.76056775,15.3370795,5.953395,7.5126175,7.0
14489,M,1.375,1.125,0.35,25.27357925,10.262519,4.53592,7.1724235,12.0
14490,M,1.625,1.25,0.4375,36.78347625,17.10892325,7.98038425,10.3475675,12.0
14491,I,0.9125,0.675,0.2125,5.556502,2.31048425,1.63009625,1.70097,6.0
14492,M,1.3125,1.0125,0.325,20.241543,9.808927,5.68407475,5.6699,10.0
14493,F,1.625,1.2625,0.425,36.55668025,14.64251675,8.63242275,11.3398,13.0
14494,F,1.2375,0.95,0.25,17.1514475,7.75358825,4.12485225,4.252425,9.0
14495,M,1.7125,1.3375,0.5375,45.472598,18.0586315,8.731646,16.44271,16.0
14496,M,1.5375,1.2,0.4,32.36095425,15.52135125,8.221355,8.50485,11.0
14497,M,1.375,1.1125,0.4375,28.81726675,10.21999475,4.40834725,11.1980525,21.0
14498,M,1.425,1.175,0.3625,33.40988575,16.82542825,7.7394135,8.9300925,12.0
14499,I,1.0875,0.85,0.275,11.89261525,5.10291,2.84912475,3.685435,8.0
14500,I,0.8375,0.6375,0.225,4.762716,1.8427175,1.020582,1.417475,7.0
14501,M,1.125,0.875,0.2875,11.21222725,4.72019175,2.16873675,3.5436875,8.0
14502,M,1.55,1.2,0.4,30.674159,14.0330025,6.08096775,8.221355,9.0
14503,I,1.025,0.7875,0.225,9.25611175,4.422522,1.28990225,2.551455,7.0
14504,M,1.2375,0.9375,0.2875,14.81261375,5.443104,3.01922175,4.819415,8.0
14505,M,1.55,1.2,0.4,29.3417325,12.0485375,8.60407325,8.50485,10.0
14506,F,1.4375,1.175,0.3625,26.308336,10.2908685,5.14543425,7.9662095,12.0
14507,I,0.9125,0.675,0.2375,6.98815175,3.35941575,1.63009625,1.8427175,7.0
14508,M,1.5875,1.25,0.4375,38.42774725,14.13222575,7.98038425,11.056305,12.0
14509,F,1.5,1.2375,0.4,35.72037,14.35902175,8.68912175,11.3398,13.0
14510,I,1.425,1.1625,0.4,30.4190135,10.16329575,6.08096775,9.07184,16.0
14511,F,1.475,1.075,0.3875,23.756881,10.035723,5.79747275,6.520385,15.0
14512,M,1.5,1.1875,0.4,32.1199835,15.46465225,7.144074,8.0796075,11.0
14513,I,1.3,1.0,0.3375,23.00561925,11.0846545,5.06038575,5.5281525,9.0
14514,I,0.75,0.625,0.1625,3.61456125,1.417475,0.77961125,1.13398,3.0
14515,M,1.3125,1.0125,0.3375,18.01610725,7.824462,4.43669675,5.953395,12.0
14516,F,1.55,1.2,0.375,32.33260475,14.16057525,7.98038425,8.7032965,15.0
14517,I,0.4625,0.3125,0.1125,0.7654365,0.2551455,0.15592225,0.2551455,5.0
14518,F,1.4625,1.1625,0.4,31.18445,11.49572225,7.07320025,9.02931575,12.0
14519,F,1.1875,0.9375,0.275,13.267566,5.71242425,2.721552,4.195726,10.0
14520,M,1.825,1.425,0.5,54.7995835,26.7902775,12.09106175,14.3164975,11.0
14521,I,0.825,0.6625,0.225,5.3013565,2.721552,1.20485375,1.8427175,6.0
14522,M,1.0875,0.8125,0.2875,10.30504325,3.92640575,2.9199985,3.685435,8.0
14523,F,1.5,1.1625,0.375,34.6147395,17.860185,7.66853975,8.788345,10.0
14524,F,1.6375,1.3125,0.45,42.2124055,17.19397175,8.77417025,12.6155275,11.0
14525,I,0.925,0.725,0.225,7.2858215,3.27436725,1.88524175,2.551455,8.0
14526,M,1.6875,1.3625,0.4875,47.230267,18.427175,10.41844125,14.0330025,10.0
14527,F,1.65,1.275,0.425,38.51279575,17.81766075,8.29222875,9.48290775,9.0
14528,F,1.2875,1.0,0.3625,20.28406725,8.8733935,4.0539785,5.6699,9.0
14529,F,1.625,1.3625,0.4375,39.02308675,12.3320325,8.164656,10.942907,19.0
14530,I,0.9875,0.7125,0.25,8.618248,4.63514325,1.7293195,2.26796,7.0
14531,M,1.45,1.125,0.4125,27.68328675,10.41844125,6.39281225,9.07184,14.0
14532,M,1.5625,1.2,0.4375,30.57493575,13.99047825,7.144074,8.50485,11.0
14533,F,1.425,1.1125,0.4125,29.10076175,13.4660125,5.17378375,7.767763,10.0
14534,M,0.95,0.75,0.25,8.107957,3.96893,1.984465,2.16873675,8.0
14535,M,1.05,0.8,0.275,8.6465975,3.96893,1.80019325,2.2963095,9.0
14536,F,1.55,1.3125,0.4875,39.7743485,13.79203175,8.1363065,12.757275,17.0
14537,I,0.9,0.7,0.225,5.556502,2.48058125,1.13398,1.8994165,6.0
14538,I,1.1125,0.8625,0.275,11.12717875,4.74854125,2.664853,3.40194,8.0
14539,F,1.3125,1.0375,0.325,21.659018,9.865626,4.57844425,5.9250455,8.0
14540,F,1.3875,1.1,0.3375,21.87163925,9.48290775,5.14543425,6.520385,13.0
14541,M,1.45,1.175,0.4125,27.65493725,13.60776,5.25883225,7.5126175,11.0
14542,F,1.55,1.2625,0.4625,34.5013415,15.1669825,5.443104,11.056305,10.0
14543,F,1.4625,1.225,0.35,27.839209,10.41844125,6.76135575,8.3631025,17.0
14544,F,1.3875,1.0625,0.3625,23.85610425,11.679994,4.66349275,6.520385,10.0
14545,M,1.525,1.1625,0.375,27.499015,11.169703,4.63514325,7.654365,15.0
14546,I,1.175,0.925,0.3125,14.571643,6.81805475,3.0333965,4.1106775,8.0
14547,I,1.3375,1.0,0.3375,19.8163005,9.05766525,3.30271675,5.2446575,9.0
14548,M,1.4375,1.125,0.4,24.08290025,9.865626,5.0745605,8.221355,12.0
14549,M,1.4125,1.075,0.325,23.019794,11.60912025,5.216308,6.2085405,8.0
14550,M,1.4625,1.1625,0.4125,31.6096925,11.0846545,7.200773,10.0640725,14.0
14551,F,1.3625,1.0375,0.4,24.22464775,8.97261675,5.556502,7.7961125,13.0
14552,M,1.55,1.3125,0.4125,36.81182575,14.7133905,8.60407325,10.6310625,14.0
14553,I,0.7625,0.5375,0.1875,3.30271675,1.530873,0.66621325,1.14815475,5.0
14554,I,1.175,0.8875,0.2625,11.7650425,4.32329875,2.608154,4.252425,9.0
14555,F,1.55,1.25,0.375,31.978236,15.0535845,5.1879585,8.788345,10.0
14556,M,1.625,1.275,0.425,39.2640575,16.8112535,8.3064035,11.623295,10.0
14557,I,1.0375,0.7875,0.25,10.4042665,4.52174525,2.33883375,2.9766975,7.0
14558,M,1.15,0.9125,0.225,13.22504175,6.56290925,2.62232875,3.2034935,8.0
14559,I,0.8875,0.7,0.225,6.13766675,2.6932025,1.13398,1.5592225,8.0
14560,F,1.2375,1.0125,0.325,18.6256215,8.46232575,3.5436875,5.5281525,15.0
14561,M,1.3125,1.025,0.375,22.622901,6.7755305,4.20990075,7.2291225,14.0
14562,I,0.7875,0.5875,0.175,4.20990075,1.65844575,0.94970825,1.2757275,6.0
14563,M,1.375,1.1125,0.375,23.00561925,10.375917,4.32329875,7.37087,10.0
14564,F,1.3125,1.0875,0.3125,20.14231975,9.808927,4.252425,5.5281525,12.0
14565,I,1.125,0.8,0.35,11.55242125,5.3013565,2.33883375,3.96893,7.0
14566,F,1.2875,0.9875,0.325,16.6411565,8.00873375,3.61456125,4.9611625,11.0
14567,I,0.925,0.6875,0.225,6.6054335,2.721552,1.54504775,1.984465,7.0
14568,M,1.4,1.125,0.3625,21.8007655,8.561549,3.4302895,7.37087,15.0
14569,M,1.5,1.1875,0.325,32.89959475,14.72756525,7.144074,8.278054,11.0
14570,F,1.5375,1.175,0.4125,28.803092,11.623295,5.59902625,10.0640725,20.0
14571,M,1.8,1.425,0.525,57.7479315,21.262125,13.67863375,18.5689225,17.0
14572,I,1.0875,0.825,0.275,10.53183925,4.37999775,2.26796,3.118445,7.0
14573,F,1.275,1.0125,0.35,18.27125275,8.71747125,4.53592,6.23689,19.0
14574,I,1.3125,1.0,0.325,24.437269,13.53688625,4.025629,5.6699,8.0
14575,I,0.6375,0.4625,0.1875,2.48058125,0.89300925,0.5953395,0.7087375,5.0
14576,I,1.1,0.85,0.3,11.8217415,5.499803,2.08368825,3.685435,6.0
14577,M,1.5125,1.225,0.4375,38.215126,15.5638755,9.5537815,10.9145575,17.0
14578,I,1.3625,1.0875,0.35,21.55979475,11.169703,5.23048275,5.2446575,9.0
14579,F,1.7625,1.325,0.425,43.1762885,18.2287285,9.96484925,13.60776,12.0
14580,F,1.6875,1.3125,0.4375,40.596484,17.2648455,8.77417025,11.056305,13.0
14581,I,1.2125,0.9375,0.325,17.08057375,8.561549,3.9405805,3.8271825,8.0
14582,I,1.1875,0.875,0.35,15.3937785,6.73300625,3.175144,5.2446575,10.0
14583,M,1.4875,1.2,0.375,29.937072,12.927372,6.95980225,8.788345,10.0
14584,M,1.3,1.0,0.35,18.030282,7.52679225,3.515338,6.3786375,10.0
14585,I,0.8375,0.6375,0.2,5.37223025,2.05533875,1.43164975,1.5592225,7.0
14586,M,1.475,1.175,0.4625,33.8776525,13.13999325,6.90310325,11.3398,20.0
14587,M,1.5,1.1875,0.375,29.5685285,12.54465375,6.3219385,8.6465975,10.0
14588,M,1.6,1.3125,0.4375,36.95357325,17.1514475,7.3425205,10.3475675,12.0
14589,I,1.3375,1.0125,0.35,21.38969775,8.561549,4.01145425,5.6699,9.0
14590,M,1.4375,1.125,0.375,23.09066775,9.87980075,5.726599,7.5126175,11.0
14591,F,1.4,1.1,0.3875,25.1460065,10.546014,6.19436575,7.37087,11.0
14592,F,1.525,1.1625,0.375,29.1149365,12.133586,6.56290925,8.0073735,10.0
14593,I,0.925,0.7,0.2375,7.654365,3.01922175,1.63009625,1.757669,6.0
14594,M,1.225,0.95,0.35,16.82542825,6.0951425,3.685435,5.953395,16.0
14595,M,1.4875,1.075,0.35,23.28911425,10.02154825,5.42892925,6.80388,10.0
14596,F,1.6625,1.35,0.475,40.86580425,18.01610725,9.015141,12.757275,10.0
14597,M,1.425,1.1125,0.3625,27.51318975,11.793392,5.93922025,7.087375,11.0
14598,I,0.4375,0.325,0.1125,0.75126175,0.2551455,0.226796,0.2551455,4.0
14599,I,1.3125,1.0,0.3125,21.3471735,8.71747125,5.6415505,6.81805475,8.0
14600,M,1.5125,1.1875,0.3125,27.8108595,12.74310025,6.36446275,8.0796075,9.0
14601,I,0.525,0.375,0.1125,1.31825175,0.49611625,0.35436875,0.4252425,5.0
14602,F,1.55,1.2125,0.4125,32.95629375,13.9196045,7.427569,9.355335,13.0
14603,I,0.975,0.725,0.2375,8.63242275,3.01922175,1.60174675,2.26796,6.0
14604,F,1.6,1.2875,0.4,38.0733785,15.2803805,8.43397625,9.63883,10.0
14605,M,1.0875,0.8125,0.3,12.813974,5.37223025,2.79242575,4.1106775,7.0
14606,I,0.8625,0.6375,0.2,5.20213325,2.211261,1.43164975,1.8427175,6.0
14607,I,0.9625,0.725,0.25,7.10154975,2.9766975,1.8994165,2.1262125,7.0
14608,F,1.7375,1.2875,0.45,49.34230475,17.05222425,8.57572375,20.5533875,20.0
14609,M,1.425,1.0875,0.425,24.38057,11.3398,4.706017,7.7961125,8.0
14610,I,1.375,1.0625,0.35,20.53921275,8.09378225,4.5642695,6.23689,9.0
14611,M,1.6625,1.325,0.4125,39.859397,19.6462035,7.6260155,10.489315,9.0
14612,F,1.4375,1.1125,0.4,26.12406425,11.5382465,4.77689075,7.5126175,9.0
14613,M,1.5875,1.275,0.3875,32.772022,12.0485375,6.3786375,10.20582,13.0
14614,M,1.4,1.1,0.3625,22.75047375,10.70193625,5.2446575,7.7961125,10.0
14615,F,1.4,1.125,0.4125,27.499015,8.50485,4.139027,9.07184,21.0
14616,M,1.8125,1.375,0.475,52.900167,26.0531905,10.375917,14.8834875,11.0
14617,I,1.0125,0.775,0.225,8.618248,3.2601925,1.7293195,2.4097075,7.0
14618,M,0.9625,0.725,0.2125,8.06543275,3.40194,1.63009625,2.1262125,7.0
14619,F,1.4,1.15,0.3875,29.48348,14.4865945,6.80388,7.93786,12.0
14620,I,1.1875,0.9,0.3125,16.51358375,6.59125875,3.345241,4.6776675,7.0
14621,F,1.4875,1.1625,0.4125,30.71668325,14.685041,6.19436575,7.5126175,12.0
14622,I,1.25,0.9375,0.3125,16.42853525,7.654365,3.44446425,4.3941725,9.0
14623,F,1.5625,1.225,0.3875,34.06192425,14.911837,6.95980225,8.9300925,11.0
14624,I,1.1875,0.9375,0.3125,16.9246515,8.32057825,3.64291075,4.6776675,8.0
14625,F,1.5625,1.2,0.4125,31.19862475,13.65028425,6.3219385,8.6465975,11.0
14626,F,1.15,0.9125,0.3125,15.74814725,6.33611325,3.35941575,5.2446575,13.0
14627,M,1.45,1.0875,0.375,27.499015,11.0846545,5.783298,11.056305,21.0
14628,M,1.425,1.125,0.35,26.32251075,10.56018875,5.51397775,8.1363065,11.0
14629,M,1.75,1.3875,0.5125,50.008518,23.40251225,10.886208,11.90679,11.0
14630,M,1.6,1.275,0.375,41.276872,18.01610725,8.448151,11.3398,11.0
14631,F,1.525,1.175,0.4375,31.2694985,11.8217415,6.293589,9.7805775,14.0
14632,F,1.425,1.075,0.35,22.1976585,10.77281,5.14543425,6.23689,12.0
14633,M,1.4125,1.1,0.375,28.519597,10.9712565,7.767763,8.3064035,15.0
14634,F,1.6,1.25,0.375,31.75144,14.0330025,6.08096775,8.221355,8.0
14635,M,1.7125,1.4375,0.5,51.199197,16.386011,11.5949455,17.0097,16.0
14636,F,1.6,1.225,0.375,34.8415355,17.293195,6.4920355,6.76135575,11.0
14637,F,1.6125,1.2625,0.4625,36.61337925,16.839603,8.391452,10.2341695,11.0
14638,M,1.4375,1.1625,0.425,30.957654,13.777857,7.0023265,8.0796075,11.0
